,具体时间,计算空速,G值,姿态,杆量,坡度,盘量,下滑道偏差（C）,下滑道偏差（L）,下滑道偏差（R）,航向道偏差（C）,航向道偏差（L）,航向道偏差（R）,俯仰角率,下降率,RUDD位置,左油门杆位置,右油门杆位置,飞行姿态变化,坡度变化,RUDD位置变化,左油门杆位置变化,右油门杆位置变化,失重超重情况,杆量情况,盘量情况,下滑道偏差（C）情况,下滑道偏差（L）情况,下滑道偏差（R）情况,航向道偏差（C）情况,航向道偏差（L）情况,航向道偏差（R）情况,俯仰角率情况,下降率情况
505,10:42:51,30,1.0078,-0.3955,-0.001,0.0879,0.0115,2.26,2.67,1.54,-2.88,-3.01,-2.9,0,-2,-0.2637,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
506,10:42:52,30,1.0078,-0.3955,-0.001,0.0879,0.0115,2.26,2.38,1.42,-2.96,-3.19,-2.98,0,-1,-0.2637,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
507,10:42:53,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.55,2.37,1.69,-2.96,-3.13,-2.99,0,-1,-0.2637,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
508,10:42:54,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.61,2.65,1.33,-2.95,-3.14,-2.98,0,-8,-0.2637,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
509,10:42:55,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.23,2.46,1.23,-2.95,-3.07,-2.99,-0.0625,-14,-0.2656,34.0137,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
510,10:42:56,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.62,2.5,1.33,-2.92,-3.12,-2.96,0,-15,-0.2656,34.0137,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
511,10:42:57,30,1.0117,-0.3955,-0.001,0.0879,0.0115,2.53,2.5,1.56,-2.93,-3.1,-2.98,0,-13,-0.2656,34.0137,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
512,10:42:58,30,1.0117,-0.3955,-0.001,0.0879,0.0115,2.69,2.71,1.08,-2.99,-3.14,-2.97,-0.0625,-9,-0.2656,34.0137,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
513,10:42:59,30,1.0078,-0.3955,-0.001,0.0879,0.0115,2.38,2.1,1.08,-2.93,-3.1,-2.96,-0.0625,-5,-0.2656,34.0137,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
514,10:43:00,30,1.0156,-0.3955,-0.001,0.0879,0.0115,1.94,2.02,1.32,-2.97,-3.09,-2.98,-0.0625,-1,-0.2656,34.0137,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
515,10:43:01,30,1.0078,-0.3955,-0.001,0.0879,0.0115,2.4,2.27,1.62,-2.91,-3.05,-2.93,0,1,-0.2656,34.0137,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
516,10:43:02,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.43,2.38,1.22,-2.91,-3.06,-2.95,0,2,-0.2656,34.0137,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
517,10:43:03,30,1.0078,-0.3955,-0.001,0.0879,0.0115,2.76,2.5,1.21,-2.93,-3.08,-2.97,-0.0625,2,-0.2637,34.0137,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
518,10:43:04,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.08,2.14,1.31,-2.95,-3.1,-2.97,-0.0625,1,-0.2637,34.0137,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
519,10:43:05,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.4,2.41,1.53,-2.97,-3.13,-2.98,-0.0625,1,-0.2637,34.0137,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
520,10:43:06,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.24,2.43,1.66,-2.89,-3.06,-2.94,0,8,-0.2637,34.0137,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
521,10:43:07,30,1,-0.3955,-0.001,0.0879,0.0115,2.54,2.58,1.29,-2.95,-3.11,-2.98,-0.0625,14,-0.2637,34.0137,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
522,10:43:08,30,1,-0.3955,-0.001,0.0879,0.0115,2.62,2.78,1.46,-2.93,-3.07,-2.96,0.0625,15,-0.2637,34.0137,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
523,10:43:09,30,1.0078,-0.3955,-0.001,0.0879,0.0115,2.58,2.55,1.49,-2.93,-3.09,-2.96,0,13,-0.2637,34.0137,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
524,10:43:10,30,1.0039,-0.3955,-0.001,0.0879,0.0115,3.11,2.88,1.45,-2.95,-3.12,-2.98,-0.0625,9,-0.2637,34.0137,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
525,10:43:11,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.41,2.34,1.34,-2.88,-3.08,-2.91,0,5,-0.2637,34.0137,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
526,10:43:12,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.62,2.79,0.89,-2.89,-3.07,-2.92,-0.0625,1,-0.2637,34.0137,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
527,10:43:13,30,1.0078,-0.3955,-0.001,0.0879,0.0115,2.44,2.58,1.31,-2.89,-3.03,-2.89,0,-1,-0.2637,34.0137,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
528,10:43:14,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.61,2.67,1.19,-2.93,-3.1,-2.97,0,-2,-0.2637,34.0137,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
529,10:43:15,30,1.0078,-0.3955,-0.001,0.0879,0.0115,2.12,2.55,1.24,-2.95,-3.12,-2.97,0.0625,-2,-0.2637,34.0137,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
530,10:43:16,30,1.0078,-0.3955,-0.001,0.0879,0.0115,2.54,2.47,1.62,-2.87,-3.05,-2.89,0,-1,-0.2637,34.0137,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
531,10:43:17,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.47,2.31,1.27,-2.9,-3.06,-2.93,0,-1,-0.2637,34.0137,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
532,10:43:18,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.54,2.61,1.12,-2.87,-3.03,-2.88,0,0,-0.2637,34.0137,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
533,10:43:19,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.3,2.49,1.14,-2.92,-3.06,-2.94,-0.0625,0,-0.2637,34.0137,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
534,10:43:20,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.56,2.48,1.49,-2.95,-3.11,-2.96,0,0,-0.2637,34.0137,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
535,10:43:21,30,1.0078,-0.3955,-0.001,0.0879,0.0115,2.43,2.34,1.43,-2.86,-3.07,-2.89,0.0625,-7,-0.2637,34.0137,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
536,10:43:22,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.64,2.79,1.16,-2.89,-3.06,-2.9,0,-14,-0.2637,34.0137,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
537,10:43:23,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.54,2.32,1.36,-2.85,-3.02,-2.87,0,-15,-0.2637,34.0137,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
538,10:43:24,30,1.0078,-0.3955,-0.001,0.0879,0.0115,2.41,2.33,1.21,-2.9,-3.08,-2.95,0,-13,-0.2637,34.0137,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
539,10:43:25,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.29,2.58,1.54,-2.92,-3.11,-2.97,0,-9,-0.2637,34.0137,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
540,10:43:26,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.58,2.76,1.28,-2.87,-3.08,-2.91,0,-5,-0.2637,34.0137,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
541,10:43:27,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.71,2.48,1.53,-2.9,-3.1,-2.9,-0.0625,6,-0.2637,33.9697,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
542,10:43:28,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.45,2.43,1.29,-2.83,-3,-2.85,-0.0625,7,-0.2637,33.9697,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
543,10:43:29,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.56,2.77,0.88,-2.88,-3.08,-2.92,0,3,-0.2637,33.9697,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
544,10:43:30,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.09,2.27,1.5,-2.89,-3.09,-2.92,0,7,-0.2637,33.9697,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
545,10:43:31,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.3,2.12,1.43,-2.84,-3.05,-2.88,0,11,-0.2637,33.9697,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
546,10:43:32,30,1.0078,-0.3955,-0.001,0.0879,0.0115,2.43,2.44,1.03,-2.72,-3,-2.82,0.0625,4,-0.2637,33.9697,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
547,10:43:33,30,1,-0.3955,-0.001,0.0879,0.0115,2.43,2.46,1.05,-2.34,-2.74,-2.58,0.0625,-4,-0.2637,33.9697,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
548,10:43:34,30,1.0078,-0.3955,-0.001,0.0879,0.0115,2.64,2.61,1.22,-2.46,-2.86,-2.74,0,-9,-0.2637,33.9697,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
549,10:43:35,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.73,2.7,1.03,-1.89,-1.86,-2.46,0,-2,-0.2637,33.9697,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
550,10:43:36,30,1.0078,-0.3955,-0.001,0.0879,0.0115,2.47,2.77,1.41,0.25,-0.13,-0.25,-0.0625,-2,-0.2637,33.9697,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
551,10:43:37,30,1.0078,-0.3955,-0.001,0.0879,0.0115,2.48,2.84,1.31,0.49,0.19,0.21,-0.0625,-4,-0.2637,34.0137,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
552,10:43:38,30,1,-0.3955,-0.001,0.0879,0.0115,2.42,2.66,1.31,-1.48,-3.03,-2.22,0,3,-0.2637,34.0137,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
553,10:43:39,30,1.0117,-0.3955,-0.001,0.0879,0.0115,2.37,2.64,1.17,1.16,0.9,1.04,-0.0625,9,-0.2637,34.0137,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
554,10:43:40,30,1.0117,-0.3955,-0.001,0.0879,0.0115,2.58,2.47,1.23,0.94,-1.28,0.69,-0.0625,12,-0.2637,34.0137,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
555,10:43:41,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.16,2.24,1.36,-2.93,-3.24,-3.02,-0.0625,11,-0.2637,34.0137,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
556,10:43:42,30,1.0078,-0.3955,-0.001,0.0879,0.0115,2.84,2.72,1.69,-2.14,-2.68,-2.55,0,8,-0.2637,34.0137,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
557,10:43:43,30,1.0078,-0.3955,-0.0021,0.0879,0.0115,2.22,2.12,0.46,-2.49,-2.88,-2.63,-0.0625,-3,-0.2637,34.0137,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
558,10:43:44,30,1.0039,-0.3955,-0.001,0.0879,0.0125,2.49,2.14,1.22,-2.38,-2.65,-2.64,-0.0625,-12,-0.2637,34.0137,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
559,10:43:45,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.33,2.3,1.42,-2.88,-3.07,-2.91,0,-16,-0.2598,34.0137,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
560,10:43:46,30,1.0039,-0.3955,-0.001,0.0879,0.0115,2.46,2.5,1.39,-2.9,-3.07,-2.93,-0.0625,-15,-0.2598,34.0137,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
561,10:43:47,30,1.0078,-0.3955,-0.001,0.0879,0.0115,2.28,2.19,1.56,-2.89,-3.07,-2.91,0,-10,-0.2715,34.0137,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
562,10:43:48,30,1.0078,-0.3955,-0.001,0.0879,0.0115,2.38,2.34,1.61,-2.81,-2.99,-2.88,0,-6,-0.2715,33.9697,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
563,10:43:49,30,1.0156,-0.3955,-0.001,0.0879,0.0115,3.41,3.67,1.26,-2.92,-3.13,-2.94,0,-2,-0.2656,33.9697,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,正常,正常,正常,正常,正常,正常
564,10:43:50,30,1.0039,-0.3955,-0.001,0.0879,0.0115,1.66,1.81,2.62,-3.11,-3.31,-3.11,0,1,-0.2656,33.9697,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
565,10:43:51,30,1.0078,-0.3955,-0.001,0.0879,0.0115,5.66,5.25,5.3,-3.46,-3.35,-3.49,0,2,-0.2656,33.9697,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
566,10:43:52,30,1.0117,-0.3955,-0.001,0.0879,0.0115,3.56,3.16,3.25,-3.05,-2.98,-3.1,-0.0625,2,-0.2656,33.9697,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
567,10:43:53,30,1.0039,-0.3955,-0.001,0.0879,0.0115,0.83,1.05,3.5,-2.87,-2.93,-2.86,0,1,-0.2656,33.9697,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常R,正常,正常,正常,正常,正常
568,10:43:54,30,1.0117,-0.3955,-0.001,0.0879,0.0115,4.09,3.98,0.68,-3.33,-3.21,-3.31,0,1,-0.2656,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,正常,正常,正常,正常,正常,正常
569,10:43:55,30,1.0078,-0.3955,-0.001,0.0879,0.0115,1.08,0.75,2.43,-3.01,-2.81,-3.05,-0.0625,0,-0.2656,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
570,10:43:56,30,1.0117,-0.3955,-0.001,0.0879,0.0115,2.32,1.68,0.94,-3,-3.13,-3,0,0,-0.2656,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
571,10:43:57,30,1.0117,-0.3955,-0.001,0.0879,0.0115,2.88,2.75,0.3,-2.78,-2.79,-2.78,0,0,-0.2656,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
572,10:43:58,30,1.0156,-0.3516,-0.001,0.0879,0.0115,2.21,2.05,1.22,-3.28,-3.46,-3.26,-0.125,0,-0.2656,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
573,10:43:59,30,1.0117,-0.3516,-0.001,0.0879,0.0115,1.7,1.85,3.23,-2.56,-3.09,-2.53,-0.125,0,-0.2656,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常R,正常,正常,正常,正常,正常
574,10:44:00,30,1.0117,-0.3516,-0.001,0.0879,0.0125,1.82,2.04,1.37,-2.53,-2.77,-2.6,0,0,-0.2656,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
575,10:44:01,30,1.0273,-0.3516,-0.001,0.0879,0.0115,3.91,3.83,2.04,-2.98,-3.1,-3.03,-0.0625,0,-0.2656,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,正常,正常,正常,正常,正常,正常
576,10:44:02,30,1.0078,-0.3516,-0.001,0.0879,0.0115,2.59,2.67,1.5,-3.36,-3.46,-3.43,-0.0625,0,-0.2656,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
577,10:44:03,30,1.0195,-0.3516,-0.001,0.0879,0.0115,1.96,2.14,-0.1,-3.43,-3.32,-3.46,-0.0625,0,-0.2656,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
578,10:44:04,30,1.0273,-0.3516,-0.001,0.0879,0.0115,2.42,3.07,2.19,-3.3,-2.9,-3.33,0,0,-0.2656,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
579,10:44:05,30,1.0117,-0.3076,-0.001,0.0879,0.0115,2.13,1.6,3.16,-2.92,-2.9,-2.98,-0.125,0,-0.2656,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常R,正常,正常,正常,正常,正常
580,10:44:06,30,1.0234,-0.3076,-0.001,0.0879,0.0115,0.47,0.84,1.34,-2.38,-3.39,-2.33,0,0,-0.2656,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
581,10:44:07,30,1.0078,-0.3076,-0.001,0.0879,0.0115,0.86,1.43,0.92,-3.36,-3.62,-3.3,-0.0625,0,-0.2637,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
582,10:44:08,30,1.0156,-0.3076,-0.001,0.0879,0.0115,0.84,0.61,1.37,-3.65,-3.32,-3.74,0,0,-0.2637,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
583,10:44:09,30,1.0234,-0.3076,-0.001,0.0879,0.0115,2.15,2.02,2.67,-2.59,-2.99,-2.7,0,0,-0.2656,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
584,10:44:10,30,1.0313,-0.2637,-0.001,0.0879,0.0115,4.51,4.17,2.51,-3.8,-3.68,-3.82,0.0625,0,-0.2656,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,正常,正常,正常,正常,正常,正常
585,10:44:11,30,1.0156,-0.2637,-0.001,0.0879,0.0115,1.2,1.57,0.34,-2.92,-2.94,-2.99,-0.0625,0,-0.2695,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
586,10:44:12,30,1.0313,-0.2637,-0.001,0.0879,0.0115,2.86,2.89,3.18,-3.43,-3.29,-3.46,-0.0625,0,-0.2695,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常R,正常,正常,正常,正常,正常
587,10:44:13,30,1.0234,-0.2637,-0.001,0.0879,0.0115,2.06,2.22,1.39,-2.69,-3.02,-2.74,0,0,-0.2695,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
588,10:44:14,30,1.0273,-0.2637,-0.001,0.0879,0.0115,2.17,2.42,2.76,-2.97,-2.99,-3.05,-0.125,0,-0.2695,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
589,10:44:15,30,1.0273,-0.3076,-0.001,0.0879,0.0115,-0.08,0.35,0.11,-3.3,-3.26,-3.31,-0.0625,0,-0.2695,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
590,10:44:16,30,1.0156,-0.2637,-0.001,0.0879,0.0115,3.97,3.84,1.38,-3.13,-3.24,-3.12,-0.0625,0,-0.2695,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,正常,正常,正常,正常,正常,正常
591,10:44:17,30,1.0273,-0.2637,-0.001,0,0.0115,2.08,1.67,2.16,-2.94,-3.1,-2.96,0,0,-0.2695,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
592,10:44:18,30,1.0156,-0.3076,-0.001,0,0.0115,1.43,2.24,0.86,-3.1,-3.27,-3.12,-0.0625,0,-0.2695,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
593,10:44:19,30,1.0156,-0.3076,-0.001,0,0.0115,1.84,1.57,2.98,-3.28,-3.36,-3.27,-0.0625,0,-0.2695,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
594,10:44:20,30,1.0234,-0.3076,-0.001,0,0.0115,1.92,2.06,0.98,-3.3,-3.34,-3.27,0,0,-0.2695,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
595,10:44:21,30,1.0234,-0.3076,-0.001,0,0.0115,1.8,1.7,1.71,-3.21,-3.23,-3.19,-0.0625,0,-0.2695,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
596,10:44:22,30,1.0234,-0.3076,-0.001,0,0.0115,1.25,1.77,1.42,-3.31,-3.19,-3.32,-0.0625,0,-0.2695,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
597,10:44:23,30,1.0156,-0.3076,-0.001,0,0.0115,-0.25,-0.59,0.03,-3.05,-2.83,-2.96,0,0,-0.2695,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
598,10:44:24,30,1.0117,-0.3076,-0.001,0,0.0115,2.14,2.09,2.19,-2.63,-2.9,-2.6,0,0,-0.2695,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
599,10:44:25,30,1.0234,-0.3076,-0.001,0,0.0115,1.94,1.84,1.7,-2.75,-3.48,-3.16,-0.0625,0,-0.2637,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
600,10:44:26,30,1.0156,-0.3076,-0.001,0,0.0115,0.32,0.71,0.98,-3.12,-3.13,-3.12,0,0,-0.2637,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
601,10:44:27,30,1.0117,-0.3076,-0.001,0,0.0115,1.61,1.81,0.03,-2.58,-2.53,-2.55,0,0,-0.1465,33.9697,34.1895,正常,正常,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
602,10:44:28,30,1.0078,-0.3076,-0.001,0,0.0115,-0.25,-0.37,-0.44,-2.65,-2.85,-2.76,-0.0625,0,-0.1465,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
603,10:44:29,30,1.0195,-0.3076,-0.001,0,0.0115,0.82,1.35,0.23,-2.9,-3.02,-2.92,-0.0625,-8,-0.2461,33.9697,34.1895,正常,正常,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
604,10:44:30,30,1.0195,-0.2197,-0.001,-0.0879,0.0115,3.02,2.78,0.71,-3.11,-3.07,-3.06,0.0625,-14,-0.2461,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
605,10:44:31,30,1.0078,-0.1318,-0.001,-0.1758,0.0115,3.17,3.71,0.46,-3.22,-3.28,-3.26,0.125,-15,-0.2461,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常L,正常,正常,正常,正常,正常,正常
606,10:44:32,30,1.0156,-0.0439,-0.001,-0.1758,0.0115,4.44,4.26,0.9,-3.04,-3.08,-3.04,0.0625,-29,-0.2461,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,正常,正常,正常,正常,正常,正常
607,10:44:33,30,1.0078,0.0439,-0.001,-0.2637,0.0115,2.35,1.59,1.22,-3.28,-3.19,-3.28,0.125,-37,-0.2441,33.9697,34.1895,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
