,具体时间,计算空速,G值,姿态,杆量,坡度,盘量,下滑道偏差（C）,下滑道偏差（L）,下滑道偏差（R）,航向道偏差（C）,航向道偏差（L）,航向道偏差（R）,俯仰角率,下降率,RUDD位置,左油门杆位置,右油门杆位置,飞行姿态变化,坡度变化,RUDD位置变化,左油门杆位置变化,右油门杆位置变化,失重超重情况,杆量情况,盘量情况,下滑道偏差（C）情况,下滑道偏差（L）情况,下滑道偏差（R）情况,航向道偏差（C）情况,航向道偏差（L）情况,航向道偏差（R）情况,俯仰角率情况,下降率情况
327,12:05:26,30,1.0117,-0.1318,-0.001,0,0.0063,5.81,5.47,7.22,-3.25,-3.42,-3.37,0,12,-0.2891,34.0576,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
328,12:05:27,30,1.0078,-0.1318,-0.001,0,0.0063,7.34,6.92,7.87,-3.65,-3.42,-3.62,-0.0625,2,-0.2676,34.0576,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
329,12:05:28,30,1.0078,-0.1318,-0.001,0,0.0063,4.62,4.54,4.95,-3.81,-3.46,-3.93,-0.3125,0,-0.2676,34.0576,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,异常,正常
330,12:05:29,30,1.0117,-0.1758,-0.001,0,0.0063,5.05,4.96,2.35,-3.82,-3.87,-3.91,-0.125,-7,-0.2715,34.0576,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,正常,正常,正常,正常,正常,正常
331,12:05:30,30,1.0273,-0.1758,-0.001,0,0.0063,1.38,0.72,-0.99,-2.91,-3.31,-2.94,-0.0625,-11,-0.2715,34.0576,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
332,12:05:31,30,1.0078,-0.1758,-0.001,0,0.0063,7.31,7.17,7.72,-3.04,-3.23,-2.85,-0.0625,-12,-0.2617,34.0576,34.1455,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
333,12:05:32,30,1.0039,-0.1758,-0.001,-0.0879,0.0063,0.1,1.42,7.87,-4.05,-3.62,-4.11,0,-3,-0.2617,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常R,正常,正常,正常,正常,正常
334,12:05:33,30,1.0195,-0.1758,-0.001,-0.0879,0.0063,7.7,8.11,5.9,-2.84,-3.35,-2.65,-0.0625,7,-0.2617,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
335,12:05:34,30,1.0195,-0.1758,-0.001,-0.0879,0.0063,4.96,4.97,7.2,-3.14,-3.44,-3.13,-0.0625,12,-0.2617,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
336,12:05:35,30,1.0117,-0.1758,-0.001,-0.0879,0.0063,6.27,6.4,5.65,-1.09,-2.2,-0.88,0,13,-0.2617,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
337,12:05:36,30,1.0156,-0.1758,-0.001,-0.0879,0.0063,5.99,5.97,7.11,-3.57,-2.74,-3.65,0,10,-0.2617,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
338,12:05:37,30,1.0078,-0.1758,-0.001,-0.0879,0.0063,6.24,5.51,0.9,-5.06,-4.11,5.16,0,6,-0.2617,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,正常,异常C,正常,异常R,正常,正常
339,12:05:38,30,1.0117,-0.1758,-0.001,-0.0879,0.0063,5.54,5.37,7.03,-4.91,-4.09,-5.11,0,-5,-0.2617,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,异常R,正常,正常
340,12:05:39,30,1.0117,-0.2197,-0.001,-0.0879,0.0063,6.79,5.12,7.7,-3.37,-3.42,-3.58,0,-14,-0.2598,34.0137,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
341,12:05:40,30,1.0117,-0.2197,-0.001,-0.0879,0.0063,6.86,6.22,7.88,-2.13,-2.67,-2.08,-0.0625,-17,-0.2598,34.0137,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
342,12:05:41,30,1.0117,-0.2197,-0.001,-0.0879,0.0063,2.22,3.54,8.7,-3.61,-3.44,-3.58,0,-7,-0.2598,34.0137,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常L,异常R,正常,正常,正常,正常,正常
343,12:05:42,30,1.0078,-0.2637,-0.001,0,0.0063,7.7,4.96,6.05,-3.88,-3.74,-3.97,-0.0625,-4,-0.2598,34.0137,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
344,12:05:43,30,1.0039,-0.3076,-0.001,0,0.0063,5.68,3.76,7.29,-4.24,-4,-4.31,-0.0625,-4,-0.2578,34.0137,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
345,12:05:44,30,1.0156,-0.3516,-0.001,0.0879,0.0063,5.43,4.08,6.84,-2.99,-3.44,-3.28,-0.0625,-11,-0.2578,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
346,12:05:45,30,1.0117,-0.3955,-0.001,0.0879,0.0063,6.12,6.45,7.08,-2.79,-2.82,-2.95,0,-17,-0.2617,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
347,12:05:46,30,1.0195,-0.4395,-0.001,0.1758,0.0063,4.65,3.5,5.92,-4.66,-3.84,-4.68,-0.125,-18,-0.2617,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
348,12:05:47,30,1.0117,-0.4834,-0.001,0.2637,0.0063,7.52,7.58,5.47,-5.08,-4.7,-5.07,-0.0625,-7,-0.2617,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,正常,异常R,正常,正常
349,12:05:48,30,1.0117,-0.5273,-0.001,0.4395,0.0063,7.08,6.49,8.19,-3.75,-3.58,-3.61,-0.125,-4,-0.2617,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
350,12:05:49,30,1.0078,-0.5713,-0.001,0.5273,0.0063,7.37,7.82,7.75,-3.02,-2.98,-2.99,-0.125,-11,-0.2676,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
351,12:05:50,30,1.0117,-0.6152,-0.001,0.6152,0.0063,1.09,2.05,1.37,-3.98,-3.96,-4.03,-0.125,-9,-0.2676,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
352,12:05:51,30,1.0352,-0.6592,-0.001,0.6152,0.0063,5.08,5.37,6.68,-3.85,-3.77,-3.95,-0.0625,-5,-0.2695,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
353,12:05:52,30,1.0078,-0.6592,-0.001,0.6152,0.0063,3.85,3.68,4.58,-3.49,-3.26,-3.49,0,0,-0.2695,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
354,12:05:53,30,1.0039,-0.6592,-0.001,0.5273,0.0063,5.01,4.96,3.7,-3.5,-3.5,-3.52,-0.0625,10,-0.2676,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
355,12:05:54,30,1.0117,-0.6592,-0.001,0.5273,0.0063,5.27,5.22,5.55,-4.01,-3.93,-4.06,0,25,-0.2676,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
356,12:05:55,30,1.0078,-0.6592,-0.001,0.5273,0.0063,6.69,6.59,5.04,-2.81,-2.78,-2.82,-0.0625,32,-0.2715,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
357,12:05:56,30,1.0117,-0.7031,-0.001,0.5273,0.0063,5.67,5.54,5.9,-3.66,-3.59,-3.73,0,16,-0.2715,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
358,12:05:57,30,1.0039,-0.7031,-0.001,0.6152,0.0063,6.82,6.78,6.33,-3.72,-3.39,-3.73,-0.0625,11,-0.2656,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
359,12:05:58,30,1.0117,-0.7031,-0.001,0.5273,0.0063,5.97,5.97,6.12,-3.18,-3.18,-3.23,-0.0625,18,-0.2656,34.1016,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
360,12:05:59,30,1.0078,-0.7031,-0.001,0.5273,0.0063,6.87,6.96,6.65,-3.3,-3.2,-3.32,0,16,-0.2617,34.1016,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
361,12:06:00,30,1.0078,-0.7031,-0.001,0.5273,0.0063,6.58,6.37,6.73,-3.93,-3.77,-3.97,-0.0625,18,-0.2617,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
362,12:06:01,30,1.0078,-0.6592,-0.001,0.4395,0.0063,6.25,6.07,6.63,-4.21,-4.01,-4.24,-0.0625,17,-0.2617,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
363,12:06:02,30,1.0117,-0.6592,-0.001,0.3516,0.0063,5.85,5.75,6.16,-3.18,-3.29,-3.22,0,7,-0.2617,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
364,12:06:03,30,1.0156,-0.6592,-0.001,0.3516,0.0063,6.57,6.55,6.55,-3.76,-3.53,-3.79,0,-4,-0.2598,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
365,12:06:04,30,1.0117,-0.6152,-0.001,0.2637,0.0063,6.39,6.06,6.49,-3.83,-3.81,-3.88,0,-10,-0.2598,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
366,12:06:05,30,1.0078,-0.6152,-0.001,0.1758,0.0063,6.01,6.18,7.87,-4.31,-4.51,-4.37,0,-11,-0.2578,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
367,12:06:06,30,1.0156,-0.6152,-0.001,0.0879,0.0063,6.06,6.37,7.98,-3.43,-3.09,-3.41,-0.0625,-9,-0.2578,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
368,12:06:07,30,1.0156,-0.5713,-0.001,0.0879,0.0063,7.58,7.5,5.17,-2.98,-3.12,-2.96,0,-6,-0.2598,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
369,12:06:08,30,1.0234,-0.5713,-0.001,0.0879,0.0063,8.2,8.07,3,-3.51,-3.52,-3.54,0,-3,-0.2598,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,正常,正常,正常,正常,正常,正常
370,12:06:09,30,1.0156,-0.5713,-0.001,0,0.0063,6.17,6,4.49,-3.41,-3.53,-3.36,-0.0625,7,-0.2617,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
371,12:06:10,30,1.0195,-0.5273,-0.001,-0.0879,0.0063,6.56,6.47,5.13,-4.41,-4.5,-4.47,0,15,-0.2617,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
372,12:06:11,30,1.0156,-0.4834,-0.001,-0.0879,0.0063,6.12,6,4.54,-3.41,-3.24,-3.47,0,17,-0.2617,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
373,12:06:12,30,1.0352,-0.4395,-0.001,-0.0879,0.0063,5.45,5.48,5.11,-3.75,-3.58,-3.81,0.0625,15,-0.2617,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
374,12:06:13,30,1.0117,-0.3516,-0.001,-0.0879,0.0063,3.97,4.26,6.55,-3.51,-3.27,-3.51,0,10,-0.2617,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
375,12:06:14,30,1.0195,-0.3076,-0.001,-0.0879,0.0063,6.71,6.75,6.42,-3.22,-2.97,-3.28,0.0625,5,-0.2617,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
376,12:06:15,30,1.0117,-0.3076,-0.001,-0.0879,0.0063,7.82,8.03,4.33,-3.95,-3.76,-4.02,-0.0625,1,-0.2383,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
377,12:06:16,30,1.0234,-0.2637,-0.001,-0.0879,0.0031,5.98,6,2.81,-3.91,-3.92,-3.96,0,-9,-0.2383,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,正常,正常,正常,正常,正常,正常
378,12:06:17,30,1.0273,-0.2197,-0.001,-0.0879,0.0052,5.16,5.3,5.73,-3.73,-3.49,-3.76,0.0625,-16,0.0039,34.0576,34.1016,正常,正常,异常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
379,12:06:18,30,1.0156,-0.2197,-0.001,-0.0879,0.0052,7.9,7.62,7.71,-3.66,-3.4,-3.66,0.0625,-25,0.0039,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
380,12:06:19,30,1.0156,-0.1758,-0.001,-0.0879,0.0052,6.58,6.67,-3.66,-3.58,-3.63,-3.49,-0.0625,-13,-0.1621,34.0576,34.1016,正常,正常,异常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
381,12:06:20,30,1.0195,-0.1318,-0.001,-0.0879,0.0052,7.19,7.4,6.19,-3.12,-2.94,-3.17,0,2,-0.1621,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
382,12:06:21,30,1.0195,-0.0879,-0.001,0,0.0052,4.96,5.11,5.05,-3.22,-3.13,-3.24,0,5,-0.2305,34.0576,34.1016,正常,正常,异常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
383,12:06:22,30,1.0117,-0.0439,-0.001,0,0.0052,8.75,8.69,7.46,-3.58,-3.64,-3.59,0.0625,10,-0.2305,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
384,12:06:23,30,1.0234,0,-0.001,0,0.0052,7.43,7.4,5.46,-3.95,-4.42,-3.93,0,5,-0.2422,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
385,12:06:24,30,1.0273,0.0879,-0.001,0,0.0052,4.58,4.6,3.5,-3.08,-2.83,-3.01,0.0625,6,-0.2422,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
386,12:06:25,30,1.0156,0.0879,-0.001,0,0.0052,7.66,7.3,8.63,-4.79,-4.38,-4.85,0,0,-0.2305,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
387,12:06:26,30,1.0156,0.0879,-0.001,0,0.0052,5.19,5.42,0.29,-3.07,-2.91,-3.1,0,-6,-0.2305,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,正常,正常,正常,正常,正常,正常
388,12:06:27,30,1.0234,0.0879,-0.001,0,0.0052,6.14,6.23,4.08,-3.38,-3.38,-3.42,-0.0625,-9,-0.2051,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
389,12:06:28,30,1.0117,0.1318,-0.001,0,0.0052,6.79,6.56,5.98,-3.3,-3.12,-3.29,0,-9,-0.2051,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
390,12:06:29,30,1.0234,0.1758,-0.001,0,0.0052,4.88,4.86,-7.83,-4.15,-3.95,-4.09,0.0625,-7,-0.2344,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
391,12:06:30,30,1.0195,0.2637,-0.001,0,0.0052,4.54,4.64,2.18,-3.23,-3.06,-3.23,0.0625,-4,-0.2344,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,正常,正常,正常,正常,正常,正常
392,12:06:31,30,1.0234,0.3076,-0.001,0,0.0052,4.13,4.77,5.19,-2.83,-3.26,-2.57,0,-2,-0.2402,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
393,12:06:32,30,1.0313,0.3516,-0.001,0,0.0052,4.33,4.64,0.49,-3.48,-3.43,-3.4,0,0,-0.2402,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,正常,正常,正常,正常,正常,正常
394,12:06:33,30,1.0156,0.4395,-0.001,0,0.0063,6.16,6.23,5.09,-3.97,-4.57,-4.06,0,-7,-0.2441,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
395,12:06:34,30,1.0195,0.4834,-0.001,0,0.0052,4.23,4.12,1.81,-3.83,-3.83,-3.59,0.0625,-13,-0.2441,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,正常,正常,正常,正常,正常,正常
396,12:06:35,30,1.0039,0.4834,-0.001,0,0.0052,3.44,3.42,5.45,-3.02,-2.96,-2.97,0.0625,-15,-0.2422,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
397,12:06:36,30,1.0156,0.3516,-0.001,0.0879,0.0063,3.83,3.52,-0.21,-5.02,-4.54,-4.9,-0.3125,-13,-0.2422,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,正常,异常C,正常,正常,异常,正常
398,12:06:37,30,1.0234,0.2197,-0.001,0.1758,0.0063,4.4,4.23,1.39,-4.12,-3.93,-4.19,-0.25,-9,-0.2441,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,正常,正常,正常,正常,正常,正常
399,12:06:38,30,1.0117,0.0879,-0.001,0.2637,0.001,1.92,2.16,2.02,-4.22,-4.7,-4.28,-0.125,-5,-0.2441,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
400,12:06:39,30,1.0273,-0.0439,-0.001,0.3516,0,2.67,1.96,0.71,-3.28,-3.19,-3.28,-0.125,-1,-0.248,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
401,12:06:40,30,1.0117,-0.1318,-0.001,0.4395,-0.001,1.73,1.51,0.62,-3.17,-3.19,-3.25,-0.1875,1,-0.248,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
402,12:06:41,30,1.0313,-0.1758,-0.001,0.5273,-0.0021,2.84,3.39,0.47,-2.94,-2.76,-2.94,-0.0625,2,-0.25,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常L,正常,正常,正常,正常,正常,正常
403,12:06:42,30,1.0352,-0.2637,-0.001,0.5273,-0.0021,2.05,2.01,0.7,-3.29,-3.09,-3.3,0,2,-0.25,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
404,12:06:43,30,1.0156,-0.3076,-0.001,0.6152,-0.0021,2.39,1.98,1.11,-3.64,-3.62,-3.69,-0.0625,-7,-0.2539,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
405,12:06:44,30,1.0195,-0.3516,-0.001,0.7031,-0.0021,2.17,3.29,0.6,-3.95,-3.95,-3.99,-0.0625,-13,-0.2539,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常L,正常,正常,正常,正常,正常,正常
406,12:06:45,30,1.0195,-0.3955,-0.001,0.7031,-0.0021,3.99,3.29,4.75,-3.78,-3.87,-3.8,-0.0625,-8,-0.2539,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
407,12:06:46,30,1.0078,-0.3955,-0.001,0.791,-0.0021,0.26,-0.14,5.79,-3.76,-3.75,-3.77,-0.0625,0,-0.2539,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常R,正常,正常,正常,正常,正常
408,12:06:47,30,1.0156,-0.3955,-0.001,0.791,-0.0031,1.36,0.58,6.24,-3.74,-3.74,-3.71,-0.0625,-2,-0.2539,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常R,正常,正常,正常,正常,正常
409,12:06:48,30,1.0078,-0.3955,-0.001,0.6152,-0.0031,6.04,5.98,1.19,-3.31,-3.28,-3.29,0,2,-0.2539,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,正常,正常,正常,正常,正常,正常
410,12:06:49,30,1.0078,-0.3955,-0.001,0.5273,0.0021,-0.7,0.4,6.04,-2.99,-2.98,-3,0,-2,-0.252,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常R,正常,正常,正常,正常,正常
411,12:06:50,30,1.0078,-0.3516,-0.001,0.3516,0.0031,4.72,4.54,0.04,-3.52,-3.56,-3.56,-0.0625,2,-0.252,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,正常,正常,正常,正常,正常,正常
412,12:06:51,30,1.0078,-0.3516,-0.001,0.2637,0.0031,0.49,0.5,6.24,-3.78,-3.75,-3.75,0,5,-0.2539,34.0137,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常R,正常,正常,正常,正常,正常
413,12:06:52,30,1.0156,-0.3076,-0.001,0.0879,0.0042,6.31,6.19,5,-3.57,-3.59,-3.58,0,7,-0.2539,34.0137,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
414,12:06:53,30,1.0078,-0.3076,-0.001,0,0.0042,3.85,3.27,0.78,-3.75,-3.76,-3.76,-0.0625,-1,-0.2539,34.0137,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,正常,正常,正常,正常,正常,正常
415,12:06:54,30,1.0117,-0.3076,-0.001,0,0.0042,2.44,1.85,5.33,-4,-3.99,-3.99,0,-1,-0.2539,34.0137,34.0576,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常R,正常,正常,正常,正常,正常
416,12:06:55,30,1.0117,-0.2637,-0.001,-0.0879,0.0042,7.25,6.85,8.14,-3.85,-3.8,-3.87,0,2,-0.2539,34.0137,34.0576,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
417,12:06:56,30,1.0195,-0.2637,-0.001,-0.0879,0.0042,2.14,1.51,5.21,-3.71,-3.65,-3.76,0.0625,3,-0.2539,34.0137,34.0576,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常R,正常,正常,正常,正常,正常
418,12:06:57,30,1.0195,-0.2637,-0.001,-0.0879,0.0042,4.25,3.91,6.87,-4.26,-4.18,-4.26,-0.0625,4,-0.2539,34.0137,34.0576,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
419,12:06:58,30,1.0156,-0.2197,-0.001,-0.1758,0.0042,5.92,6.31,8.29,-3.97,-3.95,-3.99,-0.0625,-4,-0.2539,34.0137,34.0576,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
420,12:06:59,30,1.0039,-0.2197,-0.001,-0.1758,0.0042,6.16,6.33,6.17,-3.35,-3.4,-3.38,-0.0625,-3,-0.2539,34.0137,34.0576,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
421,12:07:00,30,1.0117,-0.2197,-0.001,-0.1758,0.0042,5.26,5.38,6.94,-3.25,-3.19,-3.29,-0.0625,0,-0.2539,34.0137,34.0576,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
422,12:07:01,30,1.0039,-0.2197,-0.001,-0.1758,0.0042,5.41,5.32,8.23,-3.28,-3.16,-3.3,0,3,-0.2539,34.0137,34.0576,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
423,12:07:02,30,1.0117,-0.2197,-0.001,-0.1758,0.0042,8.3,8.6,7.38,-3.2,-3.11,-3.17,-0.0625,12,-0.2539,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
424,12:07:03,30,1.0078,-0.2197,-0.001,-0.1758,0.0042,8.6,8.61,7.68,-3.24,-3.21,-3.23,0,10,-0.252,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
425,12:07:04,30,1.0156,-0.2197,-0.001,-0.1758,0.0042,8.5,8.49,7.56,-3.15,-3.18,-3.12,-0.0625,5,-0.252,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
426,12:07:05,30,1.0078,-0.2197,-0.001,-0.1758,0.0042,8.38,8.36,7.59,-3.15,-3.18,-3.13,-0.0625,0,-0.2422,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
427,12:07:06,30,1.0117,-0.2197,-0.001,-0.1758,0.0052,8.4,8.39,7.5,-3.16,-3.22,-3.15,0,-4,-0.2422,34.0576,34.1016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
