,具体时间,计算空速,G值,姿态,杆量,坡度,盘量,下滑道偏差（C）,下滑道偏差（L）,下滑道偏差（R）,航向道偏差（C）,航向道偏差（L）,航向道偏差（R）,俯仰角率,下降率,RUDD位置,左油门杆位置,右油门杆位置,飞行姿态变化,坡度变化,RUDD位置变化,左油门杆位置变化,右油门杆位置变化,失重超重情况,杆量情况,盘量情况,下滑道偏差（C）情况,下滑道偏差（L）情况,下滑道偏差（R）情况,航向道偏差（C）情况,航向道偏差（L）情况,航向道偏差（R）情况,俯仰角率情况,下降率情况
1185,9:03:11,253,1.0586,10.0195,0,11.0742,0.1421,-3.27,-1.5,-2.58,1.09,1.16,1.59,0.0625,-3006,-0.2637,69.0381,69.126,正常,异常,正常,正常,正常,正常,正常,右旋过度,正常,正常,正常,正常,正常,正常,正常,异常
1186,9:03:12,253.5,1.0586,10.2393,0.0146,8.877,-0.0031,-1.52,-0.69,-1.32,0.22,0.15,0.73,0.125,-3103,-0.2168,69.0381,69.126,异常,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1187,9:03:13,254.375,1.0625,10.5469,0.0313,9.7559,0.0136,-2.3,-1.52,-1.65,0.39,0.28,1.36,0.25,-3185,-0.2168,69.082,69.1699,异常,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常,异常
1188,9:03:14,254.25,1.1055,10.9863,0.0178,9.8437,0.0418,1.51,1.2,0.99,0.93,1,1.29,0.5,-3255,-0.2812,69.082,69.1699,异常,正常,正常,正常,正常,超重,正常,正常,正常,正常,正常,正常,正常,正常,异常,异常
1189,9:03:15,254.25,1.0938,11.1621,-0.001,8.877,0.0606,0.77,0.67,0.52,0.69,0.64,0.98,0.1875,-3331,-0.2812,69.082,69.1699,正常,异常,正常,正常,正常,超重,正常,右旋过度,正常,正常,正常,正常,正常,正常,正常,异常
1190,9:03:16,255,1.0742,11.2939,-0.001,7.1191,0.0993,2.05,2.05,1.72,0.23,0.09,0.79,0.125,-3439,-0.2266,69.082,69.1699,正常,异常,正常,正常,正常,超重,正常,右旋过度,正常,正常,正常,正常,正常,正常,正常,异常
1191,9:03:17,255.125,1.0547,11.4258,-0.001,4.9219,0.0282,-0.05,0.22,0.02,0.63,0.61,0.91,0.125,-3589,-0.2266,69.082,69.1699,正常,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1192,9:03:18,255,1.0313,11.6016,-0.001,4.4824,0.0157,3.63,3.24,3.37,0.07,-0.01,0.46,0.125,-3751,-0.248,69.082,69.1699,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,异常
1193,9:03:19,255.125,1.0352,11.7773,-0.001,4.6582,0.0794,2.27,1.49,1.46,0.47,0.29,0.76,0.1875,-3915,-0.248,69.082,69.1699,正常,正常,正常,正常,正常,正常,正常,右旋过度,正常,正常,正常,正常,正常,正常,正常,异常
1194,9:03:20,254.875,1.043,11.9531,-0.001,3.4277,0.023,2.78,2.11,2.29,0.5,0.68,1.04,0.125,-4048,-0.2656,69.082,69.1699,正常,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1195,9:03:21,254.25,1.0352,12.1289,-0.001,2.5488,0.0157,-0.08,0.71,-0.24,0.42,0.38,0.7,0.25,-4143,-0.2656,69.082,69.1699,正常,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常,异常
1196,9:03:22,253.875,1.0352,12.2607,-0.001,2.0215,0.0157,2.47,1.87,2.05,0.71,0.73,1.04,0.125,-4230,-0.2656,69.082,69.1699,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1197,9:03:23,253.5,1.0273,12.2607,-0.0063,1.4941,0.0073,1.56,1.13,1.44,0.81,0.64,1.05,-0.125,-4325,-0.2656,69.082,69.1699,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1198,9:03:24,253,0.9727,12.1729,-0.0125,1.3184,0.0146,2.21,1.83,1.85,0.19,0.15,0.91,-0.1875,-4418,-0.2832,69.0381,69.1699,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1199,9:03:25,252.5,0.9609,12.041,-0.0167,0.7031,0.0146,2.17,2.2,1.89,0.64,0.49,0.95,-0.125,-4494,-0.2832,69.0381,69.1699,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1200,9:03:26,251.625,0.9766,11.9971,-0.0251,1.2305,0,1.87,1.23,1.34,0.89,0.88,1.22,-0.125,-4531,-0.2637,69.0381,69.1699,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1201,9:03:27,252.5,0.9648,11.8213,-0.0073,1.4941,0.0167,2.27,1.83,2.43,0.54,0.58,1.02,-0.1875,-4532,-0.2637,69.0381,69.1699,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1202,9:03:28,251.625,0.9844,11.7334,-0.0073,0.8789,0.0146,1.64,0.92,1.37,0.45,0.41,0.86,-0.125,-4510,-0.252,69.0381,69.126,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1203,9:03:29,250.75,0.9727,11.6895,-0.0178,0.2637,0.0136,1.96,1.8,1.93,0.94,0.87,1.12,-0.1875,-4465,-0.252,69.0381,69.082,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1204,9:03:30,250.875,0.9336,11.4697,-0.0272,-0.2637,0,0.56,1.18,0.67,0.69,0.72,1,-0.3125,-4427,-0.248,69.0381,69.082,异常,正常,正常,正常,正常,失重,正常,正常,正常,正常,正常,正常,正常,正常,异常,异常
1205,9:03:31,250.375,0.9258,11.2061,-0.0073,-0.3516,-0.0585,1.85,1.95,1.9,0.8,0.79,1.13,-0.25,-4399,-0.248,69.0381,69.0381,异常,正常,正常,正常,正常,失重,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1206,9:03:32,248.875,0.9375,11.1182,-0.0157,1.4941,-0.0324,1.55,1.17,1.54,0.74,0.65,1.1,0,-4330,-0.2988,69.0381,68.9941,正常,异常,正常,正常,正常,失重,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1207,9:03:33,248.25,0.9531,11.0303,-0.0345,2.373,0.0188,0.37,0.26,0.34,0.76,0.76,1.11,-0.3125,-4234,-0.2988,68.9941,68.9941,正常,异常,正常,正常,正常,失重,正常,正常,正常,正常,正常,正常,正常,正常,异常,异常
1208,9:03:34,248.5,0.9063,10.5908,-0.0125,2.1094,0.0554,1.1,0.94,1.05,0.71,0.72,1.09,-0.5,-4139,-0.2754,68.9941,68.9502,异常,正常,正常,正常,正常,失重,正常,右旋过度,正常,正常,正常,正常,正常,正常,异常,异常
1209,9:03:35,248,0.9297,10.2393,-0.0021,1.0547,0.0167,0.83,0.7,1.04,0.83,0.8,1.08,-0.25,-4033,-0.2754,68.9502,68.9062,异常,异常,正常,正常,正常,失重,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1210,9:03:36,247.75,0.9922,10.3271,-0.0021,0.5273,-0.0282,1.2,0.86,0.99,0.92,0.99,1.06,0.125,-3888,-0.291,68.9502,68.9062,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1211,9:03:37,248.875,1.0547,10.3711,-0.0021,0.9668,-0.0136,0.62,0.37,0.71,1.08,1.09,1.25,-0.0625,-3740,-0.291,68.9502,68.9062,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1212,9:03:38,248.125,1.0469,10.3271,-0.0073,1.1426,0.0157,1.01,0.88,1.04,1.22,1.29,1.39,-0.1875,-3604,-0.2656,68.9502,68.9062,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1213,9:03:39,249.75,0.9531,9.9316,-0.0042,1.1426,0.0157,-0.57,-0.43,-0.44,1.53,1.55,1.38,-0.3125,-3577,-0.2656,68.9502,68.9062,异常,正常,正常,正常,正常,失重,正常,正常,正常,正常,正常,正常,正常,正常,异常,异常
1214,9:03:40,248.875,0.9727,9.8437,-0.0021,0.5273,0.0146,0.56,0.83,0.7,1.48,1.46,1.53,-0.0625,-3550,-0.2578,68.9062,68.8623,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1215,9:03:41,248.75,0.9609,9.8877,-0.0021,-0.5273,-0.0188,1.2,1.08,1.37,1.38,1.3,1.1,0,-3562,-0.2578,68.8623,68.8623,正常,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1216,9:03:42,248.5,1.0508,10.0635,-0.0021,0.7031,-0.0063,0.95,0.64,0.71,1.62,1.64,1.32,0.0625,-3533,-0.2402,68.8623,68.8623,正常,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1217,9:03:43,247.625,1.0273,10.1514,-0.0021,1.6699,0.1285,1.29,0.81,0.95,1.76,1.76,1.61,0.1875,-3490,-0.2402,68.8623,68.8623,正常,异常,正常,正常,正常,正常,正常,右旋过度,正常,正常,正常,正常,正常,正常,正常,异常
1218,9:03:44,247.375,1.0039,10.1074,-0.0084,-0.3516,0.0178,-0.61,-0.31,-0.62,1.88,1.85,1.5,-0.0625,-3419,-0.3516,68.8623,68.8184,正常,异常,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1219,9:03:45,248.125,0.9727,9.9316,-0.0021,-2.2852,-0.0449,-0.13,-0.1,-0.03,2.11,2.05,1.73,-0.375,-3382,-0.3516,68.8623,68.8623,正常,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常,异常
1220,9:03:46,248.375,1.0039,9.8877,-0.0031,-0.5273,-0.0073,0.4,0.36,0.25,2.27,2.29,1.86,-0.0625,-3373,-0.3008,68.8623,68.8623,正常,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1221,9:03:47,249.5,1,9.8437,-0.0021,0.0879,0.0188,-0.15,0.03,0.17,2.3,2.24,1.98,-0.125,-3359,-0.3008,68.8623,68.8623,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1222,9:03:48,249,1.0039,9.9316,-0.001,0,0.1338,0.39,0.07,0.35,2.26,2.22,1.8,0.125,-3333,-0.3223,68.8623,68.8623,正常,正常,正常,正常,正常,正常,正常,右旋过度,正常,正常,正常,正常,正常,正常,正常,异常
1223,9:03:49,247.75,1.0547,9.9756,-0.0073,-2.2852,-0.0084,-0.67,-0.78,-0.83,2.19,2.2,1.75,-0.125,-3309,-0.3223,68.8623,68.8184,正常,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1224,9:03:50,248.875,1.0078,9.9316,-0.0021,-1.3184,-0.0021,-0.94,-0.86,-0.96,2.18,2.18,1.63,0,-3316,-0.3242,68.8184,68.8184,正常,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1225,9:03:51,250,1.0078,9.9316,-0.0282,-0.9668,0.0031,-0.51,-0.04,-0.46,2.23,2.25,1.75,0,-3312,-0.3242,68.8184,68.8184,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1226,9:03:52,249.5,0.9883,9.7119,-0.0052,-1.2305,0,0.45,0.55,0.52,2.01,2,1.58,-0.5,-3320,-0.2715,68.8184,68.8184,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常,异常
1227,9:03:53,249.625,0.9766,9.4043,-0.0021,-1.4062,-0.0063,-1.19,-0.98,-1.09,2.11,2.11,1.54,-0.0625,-3334,-0.2715,68.8184,68.8184,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1228,9:03:54,249.875,0.9766,9.4043,-0.0188,-1.2305,-0.0063,-0.7,-0.37,-0.77,2.06,2.06,1.55,-0.0625,-3302,-0.2676,68.8184,68.8184,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1229,9:03:55,249.75,0.9453,9.3164,-0.024,-0.9668,-0.0073,-0.99,-1.04,-1.21,2.12,2.29,1.71,-0.125,-3285,-0.2676,68.8184,68.8184,正常,正常,正常,正常,正常,失重,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1230,9:03:56,248.75,1,9.2285,-0.0021,-1.2305,0,-0.31,-0.21,-0.4,1.63,1.62,1.15,-0.1875,-3250,-0.2871,68.8184,68.8623,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1231,9:03:57,250.5,1.043,9.3164,-0.0021,-1.4062,-0.0063,-0.63,-0.29,-0.67,1.38,1.39,1.12,0.0625,-3183,-0.2871,68.8184,68.8184,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1232,9:03:58,251.375,1.0195,9.2725,-0.0324,-1.2305,0.0031,-0.89,-0.86,-0.87,1.59,1.58,1.31,-0.1875,-3123,-0.2637,68.8184,68.8184,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1233,9:03:59,251.875,0.9492,8.9209,-0.046,-1.2305,0.0031,-0.79,-0.55,-1.08,1.73,1.74,1.51,-0.5625,-3087,-0.2637,68.8184,68.8184,异常,正常,正常,正常,正常,失重,拉杆过度,正常,正常,正常,正常,正常,正常,正常,异常,异常
1234,9:04:00,251.5,0.9023,8.3936,-0.0366,-1.4062,-0.0136,-0.39,-0.47,-0.32,1.52,1.56,1.36,-0.5625,-3083,-0.2676,68.8184,68.8184,异常,正常,正常,正常,正常,失重,正常,正常,正常,正常,正常,正常,正常,正常,异常,异常
1235,9:04:01,251.75,0.9336,8.042,-0.0021,-0.791,0.0199,0.05,0.14,-0.02,1.33,1.31,1.18,-0.1875,-3042,-0.2676,68.8184,68.8184,异常,正常,正常,正常,正常,失重,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1236,9:04:02,252.5,1.0039,8.1299,-0.0031,-1.2305,0.0125,0.26,0.21,0.36,1.08,1.07,1.07,0.0625,-2932,-0.332,68.8184,68.8623,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1237,9:04:03,252.75,1.0273,8.2178,-0.023,-1.4062,-0.0324,0.78,0.5,0.71,1.04,1.05,1.13,0.25,-2797,-0.332,68.8184,68.8623,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常,异常
1238,9:04:04,254.25,1,8.2178,-0.0219,-0.0879,0.0491,0.71,0.5,0.54,1.03,1.01,1.18,-0.125,-2693,-0.3496,68.8184,68.8623,正常,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1239,9:04:05,255.125,1.0195,8.1299,-0.0272,-0.5273,0.0157,0.83,0.89,0.84,1.07,1.05,1.27,-0.0625,-2620,-0.3496,68.8184,68.8623,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1240,9:04:06,255.125,1.0117,7.998,-0.023,-0.7031,-0.0219,1.21,1.23,1.29,1.09,1.06,1.27,-0.1875,-2578,-0.2559,68.8184,68.8623,正常,正常,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1241,9:04:07,256.75,0.9766,7.9541,-0.0031,0.3516,0.0146,0.9,1.15,0.9,1.02,1.02,1.15,-0.0625,-2568,-0.2559,68.8184,68.8623,正常,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1242,9:04:08,256.875,1.0352,8.2178,-0.0021,0.2637,0.0199,1.07,1.1,1.11,0.96,0.93,1.18,0.25,-2550,-0.291,68.8184,68.8623,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常,异常
1243,9:04:09,255.75,1.0898,8.3936,-0.0178,-0.7031,0.001,1.87,1.51,1.5,0.88,0.84,1.09,0.4375,-2540,-0.291,68.8184,68.8623,正常,异常,正常,正常,正常,超重,正常,正常,正常,正常,正常,正常,正常,正常,异常,异常
1244,9:04:10,257.25,1.0313,8.3936,-0.0219,-0.791,-0.001,2.19,1.83,2,0.74,0.72,0.98,0.0625,-2548,-0.2812,68.8184,68.8623,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1245,9:04:11,258.375,1.0859,8.6133,-0.0021,-0.9668,0,2.45,2.19,2.42,0.75,0.7,1.03,0.0625,-2586,-0.2812,68.8184,68.8623,异常,正常,正常,正常,正常,超重,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1246,9:04:12,259.375,1.1367,8.6572,-0.0104,-0.791,0.0052,1.5,1.46,1.35,0.65,0.64,0.94,-0.1875,-2625,-0.2734,68.8184,68.8623,正常,正常,正常,正常,正常,超重,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1247,9:04:13,259.75,1.082,8.7012,-0.0178,-0.9668,0.001,1.72,1.69,1.63,0.69,0.66,0.98,0.1875,-2711,-0.2734,68.8623,68.8623,正常,正常,正常,正常,正常,超重,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1248,9:04:14,259,1.0469,8.7891,-0.0167,-1.4941,-0.0094,1.9,2.08,1.75,0.65,0.65,0.93,0,-2831,-0.2441,68.9502,68.9062,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1249,9:04:15,259.625,1.043,8.9648,-0.0178,-0.5273,-0.0324,2.71,2,2.59,0.58,0.55,0.88,0.3125,-2946,-0.2441,68.9502,68.9502,正常,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常,异常
1250,9:04:16,259.75,1.0352,9.1846,-0.0073,0,0.0146,2.53,2.3,2.56,0.56,0.55,0.89,0,-3025,-0.2422,68.9502,68.9502,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1251,9:04:17,260.125,1.0547,9.4482,-0.0136,-0.2637,0.0084,2.9,2.26,2.9,0.5,0.49,0.83,0.3125,-3084,-0.2422,68.9502,68.9502,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常,异常
1252,9:04:18,259.625,1.0391,9.5801,-0.0146,-0.8789,-0.0324,2.71,2.81,2.75,0.4,0.38,0.75,0,-3144,-0.2129,68.9502,68.9502,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1253,9:04:19,259.5,1.0391,9.7998,-0.0146,-0.3516,-0.024,2.88,2.57,2.5,0.36,0.34,0.73,0.25,-3217,-0.2129,68.9502,68.9502,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常,异常
1254,9:04:20,259.75,1.0391,9.8877,-0.0209,-0.0879,0.001,2.47,2.63,2.64,0.36,0.35,0.75,0.125,-3301,-0.2461,68.9502,68.9941,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1255,9:04:21,259.5,1.0156,9.9316,-0.0251,-0.3516,-0.0021,2.45,2.5,2.42,0.33,0.32,0.69,0.0625,-3396,-0.2461,68.9502,68.9941,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1256,9:04:22,259.625,1.0078,10.0195,-0.0219,-0.7031,-0.0084,2.92,2.28,2.77,0.27,0.25,0.64,0,-3507,-0.25,68.9502,68.9941,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1257,9:04:23,259.375,1.0117,10.1074,-0.0188,-0.3516,-0.0042,3.33,2.59,2.78,0.23,0.2,0.61,0,-3603,-0.25,68.9502,68.9941,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1258,9:04:24,259.25,1.0117,10.1074,-0.0418,-0.5273,-0.0136,2.42,2.29,2.48,0.19,0.16,0.56,-0.0625,-3674,-0.2559,68.9502,68.9941,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1259,9:04:25,258.375,0.9727,9.9756,-0.0355,-0.5273,-0.0167,2.92,2.19,2.75,0.14,0.1,0.51,-0.1875,-3733,-0.2559,68.9502,68.9941,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1260,9:04:26,258.375,0.9688,9.7998,-0.0345,-0.1758,-0.0219,2.25,1.92,1.84,0.12,0.1,0.48,-0.1875,-3803,-0.2617,68.9502,68.9941,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1261,9:04:27,258.25,0.9805,9.7559,-0.0272,0.0879,-0.0063,1.62,1.73,1.56,0.09,0.06,0.43,-0.125,-3817,-0.2617,68.9502,68.9941,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1262,9:04:28,258.25,0.9844,9.7119,-0.0324,0.1758,-0.0031,0.96,1.42,0.67,0.1,0.06,0.44,0,-3805,-0.3125,68.9502,68.9941,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1263,9:04:29,258.75,0.9805,9.668,-0.0355,0.0879,-0.0031,0.46,0.7,0.59,0.08,0.05,0.4,-0.1875,-3795,-0.3125,68.9502,68.9941,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1264,9:04:30,258.75,0.9648,9.4482,-0.0178,0.3516,-0.0303,0.17,-0.04,-0.25,0.1,0.07,0.44,-0.125,-3764,-0.3281,68.9502,68.9941,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1265,9:04:31,258.625,1,9.5801,-0.0178,1.1426,0.0042,1.09,0.7,0.78,0.11,0.1,0.42,0.125,-3709,-0.3281,68.9502,68.9941,正常,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1266,9:04:32,258.25,1.0078,9.5801,-0.0345,1.3184,0.0031,-0.73,-0.16,-0.65,0.13,0.1,0.4,-0.0625,-3632,-0.332,68.9502,68.9941,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1267,9:04:33,257.875,0.9766,9.4922,-0.0376,1.2305,0.0031,-1.88,-0.61,-1.16,0.13,0.11,0.4,-0.3125,-3579,-0.332,68.9502,68.9941,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常,异常
1268,9:04:34,256.5,0.957,9.2725,-0.0063,1.1426,0.0261,-1.51,-0.85,-1.26,0.17,0.16,0.42,-0.25,-3556,-0.3301,68.9502,68.9941,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1269,9:04:35,256.5,0.9922,9.5361,-0.0219,0.7031,0.0491,-0.75,-0.88,-0.74,0.2,0.18,0.41,0.3125,-3518,-0.3301,68.9502,68.9941,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常,异常
1270,9:04:36,255.125,1.0078,9.5801,-0.0408,-0.0879,0.0209,-0.39,-0.52,-0.41,0.19,0.19,0.43,0.0625,-3461,-0.3203,68.9502,68.9941,正常,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1271,9:04:37,255.125,0.9688,9.3604,-0.0366,-0.6152,0.001,-0.35,-0.54,-0.26,0.22,0.2,0.41,-0.375,-3438,-0.3203,68.9502,68.9941,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常,异常
1272,9:04:38,254.75,0.9375,9.0527,-0.0272,-0.4395,-0.0293,-0.91,-1.18,-1.09,0.24,0.23,0.4,-0.25,-3423,-0.2949,68.9502,68.9941,异常,正常,正常,正常,正常,失重,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1273,9:04:39,253.5,0.9688,9.0088,-0.0178,0.1758,0.1191,-0.55,-0.21,0.22,0.25,0.24,0.38,-0.0625,-3400,-0.2949,68.9502,68.9941,正常,正常,正常,正常,正常,正常,正常,右旋过度,正常,正常,正常,正常,正常,正常,正常,异常
1274,9:04:40,253.625,0.9844,8.9648,-0.047,-0.6152,0.0167,-0.33,-0.43,-0.71,0.28,0.28,0.41,-0.25,-3340,-0.3242,68.9502,68.9941,正常,异常,正常,正常,正常,正常,拉杆过度,正常,正常,正常,正常,正常,正常,正常,正常,异常
1275,9:04:41,255.125,0.957,8.7012,-0.0303,-0.7031,-0.0773,0.84,0.35,0.96,0.3,0.29,0.41,-0.3125,-3279,-0.3242,68.9502,68.9941,异常,正常,正常,正常,正常,正常,正常,左旋过度,正常,正常,正常,正常,正常,正常,异常,异常
1276,9:04:42,254.25,0.957,8.4375,-0.0199,1.1426,-0.0052,-0.36,-0.95,-0.29,0.3,0.3,0.38,-0.125,-3220,-0.2598,68.9502,68.9941,异常,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1277,9:04:43,254.5,0.9766,8.4814,-0.0199,1.3184,-0.0031,0.67,0.68,0.5,0.34,0.32,0.38,0.1875,-3140,-0.2598,68.9502,68.9941,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1278,9:04:44,255,1.0117,8.4814,-0.0209,1.1426,0.0178,0.54,0.19,0.72,0.33,0.32,0.4,0.0625,-3057,-0.2637,68.9062,68.9941,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1279,9:04:45,255.375,0.9961,8.4375,-0.023,0.5273,0.0178,1.29,0.7,0.99,0.31,0.3,0.35,-0.125,-2982,-0.2637,68.8623,68.9502,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1280,9:04:46,255.75,0.9922,8.3496,-0.0387,-0.5273,0.0063,0.84,0.28,0.84,0.31,0.3,0.35,-0.1875,-2930,-0.2363,68.8623,68.9062,正常,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1281,9:04:47,255.625,0.9531,8.042,-0.0052,-0.7031,0.0052,0.96,0.4,0.9,0.28,0.28,0.3,-0.375,-2898,-0.2363,68.8623,68.9062,异常,正常,正常,正常,正常,失重,正常,正常,正常,正常,正常,正常,正常,正常,异常,异常
1282,9:04:48,256.125,1.0234,8.2617,-0.0104,-0.8789,-0.0063,1.8,1.29,1.64,0.7,1,0.47,0.3125,-2858,-0.2402,68.8623,68.9062,异常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常,异常
1283,9:04:49,256.25,1.0195,8.3496,-0.0188,-0.8789,-0.0052,0.02,0.01,0.02,-0.01,-0.02,-0.04,0.0625,-2818,-0.2402,68.8623,68.9062,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
1284,9:04:50,256.375,1.0156,8.3936,-0.0188,-1.0547,-0.0052,0.01,0,0,-0.01,-0.01,-0.01,0,-2785,-0.25,68.8623,68.9062,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常
