,具体时间,计算空速,G值,姿态,杆量,坡度,盘量,下滑道偏差（C）,下滑道偏差（L）,下滑道偏差（R）,航向道偏差（C）,航向道偏差（L）,航向道偏差（R）,俯仰角率,下降率,RUDD位置,左油门杆位置,右油门杆位置,飞行姿态变化,坡度变化,RUDD位置变化,左油门杆位置变化,右油门杆位置变化,失重超重情况,杆量情况,盘量情况,下滑道偏差（C）情况,下滑道偏差（L）情况,下滑道偏差（R）情况,航向道偏差（C）情况,航向道偏差（L）情况,航向道偏差（R）情况,俯仰角率情况,下降率情况
2654,7:02:02,289.25,0.9961,1.8457,-0.001,-0.0879,-0.0063,4.35,4.04,4.37,-4.14,-4.08,-4.25,-0.0625,-22,-0.2617,57.2168,57.3047,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2655,7:02:03,289,1.0117,1.8896,-0.001,-0.0879,-0.0094,4.48,4.56,4.47,-4.11,-4.07,-4.26,0.0625,-2,-0.2695,57.1728,57.3047,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2656,7:02:04,289.125,1.0234,1.8896,-0.001,0,-0.0042,3.57,3.46,3.64,-4.14,-4.17,-4.29,0.0625,6,-0.2695,57.1728,57.3047,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2657,7:02:05,289.125,1.0117,1.8896,-0.001,0.1758,0.0021,2.54,2.67,2.5,-4.18,-4.14,-4.3,0,6,-0.2637,57.1728,57.3047,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2658,7:02:06,288.875,1.0117,1.8457,-0.001,0.1758,0.0042,1.03,0.96,1.04,-4.16,-4.17,-4.29,-0.0625,26,-0.2637,57.1728,57.3047,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2659,7:02:07,289,1.0078,1.8457,-0.001,0.0879,0.0021,3.53,3.46,3.44,-4.16,-4.19,-4.36,0,19,-0.2617,57.1728,57.3047,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2660,7:02:08,289.25,0.9922,1.8457,-0.001,0,-0.0021,4.23,4.17,4.16,-4.25,-4.24,-4.37,0,4,-0.2617,57.1728,57.3047,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2661,7:02:09,289.625,1.0313,1.8896,-0.001,0.1758,0.001,3.68,3.73,3.73,-4.28,-4.26,-4.41,0.0625,-24,-0.2715,57.1728,57.3047,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2662,7:02:10,289.625,1.0195,1.8896,-0.001,0.1758,0.0021,2.92,2.96,2.92,-4.31,-4.27,-4.4,0,-19,-0.2715,57.1728,57.3047,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2663,7:02:11,289.625,1.0273,1.8896,-0.001,0.1758,0.0021,2.31,2.35,2.41,-4.32,-4.28,-4.41,0,27,-0.2852,57.1289,57.3047,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2664,7:02:12,289.75,1.0195,1.8896,-0.001,0.0879,0.0021,3.87,4,3.85,-4.35,-4.35,-4.48,0,56,-0.2852,57.1289,57.3047,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2665,7:02:13,289.625,1.0117,1.8896,-0.001,0,0.0021,4.07,4.16,4.06,-4.37,-4.38,-4.51,-0.125,47,-0.2734,57.1289,57.3047,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2666,7:02:14,289.25,1.0195,1.8457,-0.001,-0.0879,-0.0052,3.57,3.6,3.54,-4.36,-4.41,-4.52,0,-6,-0.2734,57.1289,57.2607,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2667,7:02:15,288.875,1.0039,1.8457,-0.001,-0.0879,-0.0052,2.9,2.88,2.87,-4.45,-4.44,-4.53,-0.0625,-43,-0.2637,57.1289,57.2607,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2668,7:02:16,289,1,1.8457,-0.001,-0.0879,-0.0073,3.09,3.12,3.1,-4.46,-4.45,-4.59,-0.125,-65,-0.2637,57.1289,57.2607,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2669,7:02:17,288.875,0.9883,1.8457,-0.001,-0.0879,-0.0063,3.6,3.63,3.6,-4.5,-4.53,-4.63,0,-43,-0.2598,57.1289,57.2607,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2670,7:02:18,290.625,1.0195,1.8896,-0.001,-0.0879,-0.0125,3.53,3.55,3.54,-4.52,-4.51,-4.57,0.0625,-19,-0.2598,57.1728,57.2607,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2671,7:02:19,290.375,1.0078,1.9336,-0.001,0,0,3.33,3.32,3.29,-4.55,-4.54,-4.64,-0.0625,-16,-0.2656,57.1728,57.2607,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常L,异常R,正常,正常,正常,正常,正常
2672,7:02:20,290.625,1.0195,1.9336,-0.001,0.0879,0,3.08,3.12,3.09,-4.54,-4.56,-4.63,0,12,-0.2656,57.1728,57.2607,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2673,7:02:21,290.125,1.0352,1.8896,-0.001,0.0879,0.001,3.6,3.61,3.61,-4.66,-4.6,-4.66,-0.0625,35,-0.2832,57.1728,57.2607,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2674,7:02:22,289.875,1.0156,1.8457,-0.001,0.1758,0.001,4.1,4.08,4.08,-4.65,-4.65,-4.69,-0.125,36,-0.2832,57.1728,57.2168,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2675,7:02:23,289.875,0.9961,1.8018,-0.0021,0,0.001,3.86,3.84,3.84,-4.69,-4.65,-4.67,0,-12,-0.2637,57.1728,57.085,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2676,7:02:24,290,1.0117,1.8018,-0.0021,0,-0.0021,3.65,3.59,3.63,-4.69,-4.71,-4.71,0.0625,-70,-0.2637,57.1728,57.041,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2677,7:02:25,290.125,1.0078,1.8457,-0.0021,-0.0879,-0.0094,3.66,3.67,3.67,-4.69,-4.69,-4.73,0,-48,-0.2539,57.1289,56.9531,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2678,7:02:26,290.25,1,1.8457,-0.0021,-0.0879,-0.0104,3.98,4,3.98,-4.73,-4.73,-4.79,0,-30,-0.2539,57.041,56.9092,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2679,7:02:27,290.625,1.0156,1.8457,-0.0021,-0.1758,-0.0136,3.91,3.9,3.94,-4.8,-4.78,-4.81,0,-23,-0.25,56.9971,56.8652,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2680,7:02:28,290.875,1.0078,1.8457,-0.001,-0.0879,-0.0052,3.9,3.9,3.92,-4.79,-4.79,-4.82,-0.125,4,-0.25,56.9971,56.8652,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2681,7:02:29,291,1.0117,1.8896,-0.0021,-0.0879,-0.0052,3.88,3.9,3.87,-4.89,-4.87,-4.87,0,26,-0.2695,56.9531,56.8213,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2682,7:02:30,290.375,1.0195,1.8457,-0.0021,0,-0.0084,4.09,4.09,4.06,-4.86,-4.82,-4.88,-0.125,59,-0.2695,56.9092,56.8213,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2683,7:02:31,290.375,1,1.8457,-0.0021,0.0879,0,4.22,4.21,4.2,-4.89,-4.88,-4.94,0,74,-0.2559,56.8652,56.8213,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2684,7:02:32,289.75,1.0078,1.8018,-0.0021,0.0879,0.001,3.8,3.77,3.79,-4.89,-4.9,-4.95,0,62,-0.2559,56.8213,56.7773,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2685,7:02:33,289.75,1.0078,1.8457,-0.0021,0,-0.0104,3.8,3.77,3.79,-4.93,-4.95,-4.94,0.0625,16,-0.25,56.7773,56.7334,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2686,7:02:34,289.75,1.0078,1.8457,-0.0021,-0.0879,-0.0125,3.98,3.91,4,-4.96,-4.92,-4.98,-0.0625,-17,-0.25,56.6894,56.7334,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,异常R,正常,正常
2687,7:02:35,289.5,1.0156,1.8457,-0.0021,-0.0879,-0.0073,4.2,4.21,4.24,-4.94,-4.94,-4.96,0,-40,-0.2539,56.6894,56.6894,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2688,7:02:36,289.75,1.0039,1.8457,-0.0021,0,-0.0063,4,3.94,4.04,-4.98,-4.99,-5.01,-0.0625,-31,-0.2539,56.6894,56.6894,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2689,7:02:37,289.5,1.0039,1.8457,-0.0021,0,-0.0052,3.87,3.87,3.85,-4.97,-4.98,-5.02,-0.0625,-13,-0.2734,56.6894,56.6894,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2690,7:02:38,289.375,1.0078,1.8457,-0.0021,0,-0.0094,3.92,3.96,3.96,-5.05,-5.01,-5.07,-0.0625,4,-0.2734,56.6894,56.6894,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2691,7:02:39,289.75,1.0039,1.8457,-0.0021,0.1758,0.001,4,3.97,4.02,-5.04,-5.02,-5.05,0,28,-0.2637,56.6894,56.6894,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2692,7:02:40,289.625,1,1.8896,-0.0021,0.1758,0.001,3.9,3.86,3.89,-5.11,-5.07,-5.1,-0.0625,35,-0.2637,56.6894,56.6894,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2693,7:02:41,290,1.0195,1.8896,-0.0021,0.1758,-0.001,3.86,3.81,3.84,-5.08,-5.07,-5.1,0,30,-0.2773,56.6894,56.6894,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2694,7:02:42,290.25,1.0156,1.8896,-0.001,0.0879,-0.0021,4,3.95,3.97,-5.09,-5.08,-5.08,0.0625,27,-0.2773,56.8213,56.6894,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2695,7:02:43,290.75,1.0117,1.8896,-0.0021,0.0879,-0.0063,4.14,4.08,4.13,-5.06,-5.06,-5.11,-0.0625,30,-0.2715,56.9092,56.6894,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2696,7:02:44,290.375,1.0078,1.8457,-0.0021,0.0879,-0.0063,3.93,3.9,3.92,-5.09,-5.1,-5.14,-0.0625,22,-0.2715,56.9092,56.7334,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2697,7:02:45,290.25,0.9961,1.8457,-0.0021,0.0879,-0.0052,3.77,3.72,3.77,-5.1,-5.07,-5.07,0,3,-0.2637,56.9092,56.7773,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2698,7:02:46,290.625,1.0039,1.8457,-0.0021,0.0879,-0.0021,4.01,4.02,4.02,-5.13,-5.13,-5.1,0.0625,-12,-0.2637,56.9092,56.7773,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2699,7:02:47,291,1,1.8457,-0.0021,0.0879,-0.0021,4.28,4.23,4.29,-5.1,-5.1,-5.11,0,-12,-0.2715,56.9092,56.7773,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2700,7:02:48,291.25,1.0039,1.8896,-0.0021,0.0879,-0.0042,4.12,4.05,4.11,-5.14,-5.11,-5.16,0,2,-0.2715,56.9092,56.7773,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2701,7:02:49,291.375,1.0117,1.8896,-0.0021,0.0879,-0.0042,3.88,3.84,3.87,-5.11,-5.12,-5.15,0,-8,-0.2559,56.9092,56.7773,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2702,7:02:50,291.5,1.0313,1.8896,-0.0021,0.0879,-0.0042,4.14,4.14,4.12,-5.13,-5.16,-5.09,-0.0625,9,-0.2559,56.9092,56.7773,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2703,7:02:51,291.5,1.0156,1.8896,-0.0021,0.0879,-0.0042,4.2,4.12,4.17,-5.14,-5.11,-5.13,-0.0625,5,-0.252,56.7773,56.7773,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2704,7:02:52,290.625,1,1.8018,-0.0021,0,-0.0031,4.03,4.04,4.04,5.16,-5.15,-5.11,-0.0625,-6,-0.252,56.5576,56.7773,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2705,7:02:53,290.125,0.9844,1.8018,-0.0021,0,-0.0084,4.03,4,4.03,-5.14,-5.12,-5.09,0,-13,-0.25,56.3379,56.6016,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2706,7:02:54,290.25,0.9961,1.8457,-0.0021,0.0879,-0.0042,4.29,4.26,4.3,5.16,-5.13,-5.08,0,-30,-0.25,56.25,56.4258,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2707,7:02:55,290.5,1.0234,1.8896,-0.001,0.1758,0,4.25,4.24,4.25,-5.11,-5.12,-5.05,0,-33,-0.2617,56.2061,56.3379,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2708,7:02:56,290.75,1.0273,1.8896,-0.001,0,-0.0063,4.14,4.08,4.15,-5.12,-5.13,-5.03,-0.0625,12,-0.2617,56.1621,56.2939,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2709,7:02:57,290.25,1.0156,1.8896,-0.001,0,-0.0115,4.12,4.09,4.13,-5.16,-5.14,-5.05,-0.0625,22,-0.252,56.1621,56.25,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2710,7:02:58,290.25,1.0156,1.8457,-0.001,0,-0.0115,4.19,4.18,4.18,-5.14,-5.15,-5.08,0,22,-0.252,56.1621,56.25,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2711,7:02:59,290,1.0117,1.8457,-0.001,0.1758,0.001,4.05,4.03,4.05,-5.13,-5.09,-5.01,0,2,-0.252,56.1621,56.25,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2712,7:03:00,289.625,0.9922,1.8457,-0.001,0.0879,0.001,4,3.96,4,-5.11,-5.13,-5.02,-0.0625,-32,-0.252,56.1621,56.25,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2713,7:03:01,289.375,1.0273,1.8896,-0.001,0.1758,0,4.02,3.99,4,-5.1,-5.13,-5.01,-0.0625,-39,-0.25,56.1621,56.25,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2714,7:03:02,289.375,1.0078,1.8457,-0.001,-0.0879,-0.0146,4.1,4.07,4.1,-5.12,-5.14,-4.99,-0.0625,8,-0.25,56.1621,56.25,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2715,7:03:03,288.75,1.0039,1.8896,-0.001,0,-0.0104,4,3.96,4,-5.07,-5.13,-5.01,0,-7,-0.2598,56.3818,56.25,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2716,7:03:04,289.125,1.0078,1.8896,-0.001,0,-0.0063,3.91,3.9,3.89,-5.12,-5.11,-5.06,0,-11,-0.2598,56.5576,56.2939,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2717,7:03:05,289,1.0117,1.8896,-0.001,0,-0.0084,4.11,4.11,4.12,-5.09,-5.09,-5.01,0.0625,-8,-0.2695,56.6455,56.4697,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2718,7:03:06,289,1.0117,1.8896,-0.001,0,-0.0136,4.04,3.99,4.07,-5.11,-5.12,-5.01,0.0625,-27,-0.2695,56.7773,56.6455,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2719,7:03:07,289,1.0195,1.8896,-0.001,-0.0879,-0.0136,3.88,3.85,3.91,-5.1,-5.13,-5.04,-0.1875,-34,-0.2598,56.8652,56.7773,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2720,7:03:08,289,1.0078,1.8896,-0.001,0,-0.0136,3.97,3.95,3.99,-5.11,-5.09,-5,-0.125,-38,-0.2598,56.9531,56.9092,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2721,7:03:09,288.625,1,1.8896,-0.001,0.0879,-0.0104,4.04,4.03,4.05,-5.07,-5.12,-5.01,0,-35,-0.2637,57.041,56.9971,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2722,7:03:10,288.5,1.0039,1.8896,-0.001,0.0879,-0.0084,3.92,3.89,3.92,-5.09,-5.08,-5,0,-27,-0.2637,57.1289,57.085,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2723,7:03:11,288.5,0.9961,1.8896,-0.001,0.2637,-0.001,3.87,3.84,3.89,-5.06,-5.08,-5.04,0,-39,-0.2715,57.1728,57.1289,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2724,7:03:12,288.5,1.0078,1.8896,-0.001,0.1758,-0.001,3.96,3.95,3.97,-5.1,-5.14,-5.06,0,-33,-0.2715,57.2607,57.2168,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2725,7:03:13,288.375,1.0195,1.8896,-0.001,0.1758,-0.0031,3.86,3.84,3.86,-5.11,-5.12,-5.08,0,-27,-0.2715,57.3047,57.2607,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2726,7:03:14,288.75,1.0078,1.8896,-0.001,0.1758,-0.0031,3.85,3.82,3.84,-5.11,-5.11,-5.04,-0.0625,-12,-0.2715,57.3486,57.3047,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2727,7:03:15,288.5,1,1.8896,-0.001,0.1758,-0.0031,3.92,3.91,3.93,-5.14,-5.13,-5.1,-0.0625,1,-0.2617,57.3926,57.3926,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2728,7:03:16,288.75,0.9922,1.8457,-0.001,0.1758,-0.0031,3.96,3.92,3.96,-5.16,-5.14,-5.12,0,2,-0.2617,57.4805,57.4365,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2729,7:03:17,288.25,1.0078,1.8896,-0.001,0.1758,-0.001,3.71,3.7,3.71,-5.13,-5.14,-5.12,-0.0625,-18,-0.2676,57.4805,57.4805,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2730,7:03:18,288.375,1,1.8896,-0.001,0.2637,-0.001,3.84,3.8,3.85,-5.14,5.16,5.16,-0.0625,-25,-0.2676,57.5244,57.5244,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2731,7:03:19,289.125,1.0117,1.8896,-0.001,0.1758,-0.0063,3.83,3.8,3.85,-5.15,-5.13,-5.13,-0.125,-16,-0.2656,57.5684,57.5244,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2732,7:03:20,288.875,1.0078,1.8457,-0.001,0.1758,-0.0052,3.61,3.59,3.6,-5.12,-5.11,-5.13,0,20,-0.2656,57.6123,57.6123,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2733,7:03:21,289.25,1.0273,1.8457,-0.001,0.0879,-0.0052,3.64,3.64,3.64,-5.11,-5.11,-5.16,-0.0625,24,-0.2715,57.6123,57.6123,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2734,7:03:22,289.625,1.0156,1.8457,-0.001,0.1758,0,3.69,3.68,3.69,-5.07,-5.04,-5.07,0.0625,-8,-0.2715,57.6562,57.6123,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2735,7:03:23,289.625,1.0156,1.8457,-0.001,0.0879,-0.001,3.56,3.51,3.56,-5.04,-5.05,-5.03,-0.0625,8,-0.2715,57.6562,57.6123,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2736,7:03:24,289.625,1.0039,1.8457,-0.001,0.1758,-0.0031,3.48,3.49,3.5,-5.03,-5.04,-5.03,0.0625,14,-0.2715,57.6562,57.6123,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,异常C,异常L,异常R,正常,正常
2737,7:03:25,290,1.0078,1.8457,-0.001,0.1758,-0.001,3.61,3.58,3.6,-4.93,-4.9,-4.95,0,22,-0.2715,57.6562,57.6123,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2738,7:03:26,290,1.0117,1.8457,-0.001,0.0879,-0.0021,3.51,3.5,3.51,-4.93,-4.9,-4.95,-0.0625,9,-0.2715,57.6562,57.6123,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2739,7:03:27,290.5,1.0078,1.8457,-0.001,0.1758,0.001,3.39,3.39,3.38,-4.87,-4.84,-4.86,0,9,-0.2676,57.6562,57.6123,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2740,7:03:28,290.375,1.0195,1.8457,-0.001,0.0879,0.001,3.44,3.45,3.44,-4.84,-4.81,-4.85,-0.125,42,-0.2676,57.6562,57.6123,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2741,7:03:29,290.375,1,1.8018,-0.001,0.0879,-0.0021,3.38,3.36,3.37,-4.77,-4.76,-4.8,-0.0625,44,-0.2676,57.6562,57.6123,正常,正常,正常,正常,正常,正常,正常,正常,异常C,异常L,异常R,正常,正常,正常,正常,正常
2742,7:03:30,290.625,1,1.8018,-0.001,0.0879,-0.0021,3.25,3.23,3.25,-4.75,-4.72,-4.76,-0.0625,39,-0.2676,57.3926,57.5244,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常L,异常R,正常,正常,正常,正常,正常
2743,7:03:31,290.375,1.0078,1.8018,-0.001,0.0879,0,3.26,3.24,3.27,-4.65,-4.66,-4.71,0,28,-0.2734,57.2168,57.4805,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常L,异常R,正常,正常,正常,正常,正常
2744,7:03:32,290.25,1.0156,1.8018,-0.001,0.0879,0.001,3.21,3.21,3.21,-4.63,-4.62,-4.66,-0.0625,32,-0.2734,57.1289,57.3047,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常L,异常R,正常,正常,正常,正常,正常
2745,7:03:33,290.5,1,1.8018,-0.001,0.1758,0.0021,3.12,3.11,3.12,-4.54,-4.51,-4.6,0,11,-0.2832,57.085,57.2168,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常R,正常,正常,正常,正常,正常
2746,7:03:34,290.25,1.0117,1.8018,-0.001,0.1758,0.0031,3.11,3.09,3.11,-4.47,-4.48,-4.52,0,-2,-0.2832,57.041,57.1289,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常R,正常,正常,正常,正常,正常
2747,7:03:35,290.5,1.0156,1.8018,-0.001,0.0879,0.0031,3.12,3.12,3.13,-4.45,-4.43,-4.48,0,-9,-0.2715,57.041,57.1289,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,异常R,正常,正常,正常,正常,正常
2748,7:03:36,290.625,1.0156,1.8018,-0.001,0.0879,0.0031,2.95,2.94,2.95,-4.37,-4.35,-4.45,0,13,-0.2715,57.041,57.1289,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2749,7:03:37,291.125,1.0273,1.8018,-0.001,-0.0879,0.0031,2.92,2.94,2.93,-4.31,-4.3,-4.38,0,42,-0.2637,57.041,57.1289,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2750,7:03:38,290.875,1.0039,1.8018,-0.001,-0.0879,0,2.96,2.94,2.96,-4.24,-4.24,-4.34,0.0625,33,-0.2637,57.041,57.1289,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2751,7:03:39,291.25,1,1.8018,-0.001,-0.0879,-0.001,2.71,2.69,2.71,-4.22,-4.19,-4.28,0,28,-0.2676,57.041,57.085,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
2752,7:03:40,290.75,1.0195,1.8457,-0.001,-0.0879,-0.001,2.72,2.72,2.72,-4.13,-4.12,-4.19,-0.0625,22,-0.2676,57.041,57.085,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常
